rownames(qlf$table)	logFC	logCPM	F	PValue	q_val
Tmem39b	-0.1408846767594607	2.361354811638746	0.5403366077203955	0.49409378834054185	0.6266850251790722
Khdrbs1	0.11616592007218543	7.207374408268259	0.954752347960637	0.371756513432005	0.510447133233349
Ptp4a2	0.28056273185621683	7.493677396504372	7.408739679476037	0.0400123121522805	0.09507815616869833
Bai2	-0.035666164988469834	6.066502309165675	0.08496457545470096	0.7819517578711641	0.8578987303411858
Col16a1	-1.2751700406767796	3.842638621350604	38.484501739524546	0.0013795366572775282	0.006978069619943103
Pef1	0.4681621487089259	6.010795046969323	16.559295672739477	0.008886238660786852	0.02950064286405541
Hcrtr1	-0.41584152549509207	2.8834261815808957	3.197275289196524	0.13154452207718068	0.23576611003373887
Tinagl1	0.09468457456671213	5.738012099521238	0.1672509183749429	0.6988695135375128	0.795552953568477
Gm853	-5.0134876721079005	1.204265669582499	217.96128574548038	1.9160127181306725e-5	6.096623301596098e-4
Serinc2	-0.2828877462248224	5.893076470505629	5.952757512499634	0.056766341717843234	0.1246284366044674
Fabp3	-5.3359995816013965	1.5201360967919713	236.70782517113057	1.5525226458990308e-5	5.779985431018317e-4
Zcchc17	0.08639640507958089	4.492614803490871	0.4924720377698422	0.5129900306177118	0.6437213505572481
Snrnp40	0.1247068173941722	5.306270532967146	1.1985169201452401	0.3217202517990337	0.4590521118989699
Nkain1	-1.171159690585032	4.605966733056892	82.1879464422055	2.2223335481561435e-4	0.0018584922315394573
Pum1	0.16554256720831764	6.793538691422413	0.7510918541111465	0.4243112407870555	0.5617743545541688
Sdc3	-0.7697634078836796	5.403878710100401	23.87574021377922	0.004074279710452058	0.01600279098194734
Laptm5	0.4690973268779977	10.220118959629351	23.315153729682162	0.0042921957351966375	0.016651035819546255
Matn1	-1.1164792070200085	4.241438729592377	21.22424116210104	0.005264328675004709	0.01959787189282337
Ptpru	-1.4335652258369638	5.052161064526667	195.90279413093486	2.51372673875164e-5	6.733862016308408e-4
Mecr	0.09505519621677383	4.343800529476376	0.517454055878463	0.5029571719347443	0.6348716635753936
Srsf4	0.055998622798733785	6.202372621187948	0.2653955127101936	0.6275867875691964	0.7407753565129045
Tmem200b	0.26220291520124656	4.512025651788524	3.690454072778448	0.1105580400398541	0.2070051201227852
Epb4.1	-0.5047524797473787	6.6304063586384405	27.501511863417743	0.0029768411801828253	0.012571939259055656
Oprd1	1.3601219514848366	6.018532368545472	94.58019124914115	1.5698846445728683e-4	0.0014876115919017737
Ythdf2	0.471243040411955	6.385592302490683	12.608716056287582	0.015331396270126495	0.04533242289417513
Gmeb1	0.4264093280451871	5.5623848804837195	4.2431016577904535	0.09228975996280639	0.18026702266318798
Taf12	0.3521839437811647	5.281387518769657	9.49986750733416	0.026026932909809904	0.06830697160296101
Rab42-ps	-0.15230941138842133	2.8624738279397968	0.3424628660115579	0.5828893236483232	0.7026301537001105
Snhg12	0.0771967570889943	4.875739967154267	0.46568355425186647	0.5241923320780867	0.6535068358706203
